dataset_id,region,climatezone,status_250_km,status_500_km,total_adjusted_r_squared_250_km,total_adjusted_r_squared_500_km,human_250_km,human_500_km,climate_250_km,climate_500_km,time_250_km,time_500_km,signed_difference_250_km,signed_difference_500_km,signed_balance_250_km,signed_balance_500_km,zero_balance_250_km,zero_balance_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_time_250_km,unique_adjusted_r2_pure_time_500_km,zero_ranking_250_km,zero_ranking_500_km,signed_ranking_250_km,signed_ranking_500_km,total_adjusted_r_squared_delta_500_minus_250,human_delta_500_minus_250,climate_delta_500_minus_250,time_delta_500_minus_250,signed_difference_delta_500_minus_250,signed_balance_delta_500_minus_250,zero_balance_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_time_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,zero_ranking_reversal,signed_ranking_reversal,ranking_reversal,robustness_classification,material_change
15762,North America,Cold_Dry_Summer,estimated,estimated,0.038,0.017,-0.0212,-0.0251,0.0336,0.0339,0.026,0.0084,-0.0548,-0.059,-1.4421052631578948,-3.4705882352941173,-1,-1,-0.08582950634121422,-0.1069861907771914,-0.05964577937671989,-0.02782972385869131,-0.06767077380002273,-0.07165981541934563,climate,climate,climate,climate,-0.020999999999999998,-0.0039000000000000007,3.0000000000000165e-4,-0.017599999999999998,-0.004199999999999995,-2.0284829721362225,0,-0.02115668443597718,0.031816055518028574,-0.003989041619322897,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2629,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.279,0.303,0.0185,0.0399,0.0798,0.0899,0.1805,0.1732,-0.06129999999999999,-0.04999999999999999,-0.21971326164874547,-0.16501650165016502,-0.6236012207527974,-0.3852080123266563,0.00880976285062473,0.03307459351509834,0.10873108095943462,0.1256821023436545,0.23817664789174145,0.2203068933202078,climate,climate,climate,climate,0.023999999999999966,0.0214,0.010099999999999998,-0.007300000000000001,0.011300000000000004,0.05469675999858045,0.23839320842614115,0.02426483066447361,0.01695102138421989,-0.01786975457153364,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
17419,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.147,0.175,0.0194,0.0397,0.0294,0.029,0.0983,0.1065,-0.00999999999999999,0.01069999999999999,-0.06802721088435373,0.06114285714285713,-0.2049180327868852,0.15574963609898104,0.0028911745975978,0.03091144037209914,-0.07788518092170071,-0.07481225843272965,-0.04178212105432177,-0.02135456365765264,climate,human,climate,human,0.027999999999999997,0.0203,-3.999999999999976e-4,0.008199999999999999,0.020699999999999982,0.12917006802721087,0.3606676688858662,0.02802026577450134,0.003072922488971064,0.020427557396669127,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
3043,Oceania,Temperate_Without_dry_season,estimated,estimated,0.58,0.719,-0.0026,0.1161,0.3343,0.3635,0.2479,0.2389,-0.3369,-0.2474,-0.5808620689655173,-0.3440890125173853,-1,-0.5158465387823187,0.01789801309983674,0.1567570636986554,0.16049005271901728,0.26335450346347644,-0.00282973604412051,0.02348634898440338,climate,climate,climate,climate,0.139,0.1187,0.029200000000000004,-0.009000000000000008,0.08949999999999997,0.236773056448132,0.4841534612176813,0.13885905059881867,0.10286445074445916,0.026316085028523888,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
3884,Europe,Temperate_Without_dry_season,insufficient_residual_df,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
45391,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.47,NA,0.0263,NA,0.2964,NA,0.1476,NA,-0.2701,NA,-0.5746808510638298,NA,-0.8370003098853425,NA,0.00447924245856856,NA,0.323710188844335,NA,0.13147538357029465,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
40951,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.271,0.272,-0.0107,0.0121,0.0763,0.0783,0.2055,0.1812,-0.08700000000000001,-0.0662,-0.3210332103321033,-0.24338235294117644,-1,-0.7323008849557522,-0.05500490157239834,-0.05446675568793358,-0.07418618568861657,-0.09092652948179036,0.0411010553999519,-0.02842460972186367,climate,climate,climate,climate,0.0010000000000000009,0.0228,0.001999999999999988,-0.02429999999999999,0.020800000000000013,0.07765085739092686,0.2676991150442478,5.381458844647621e-4,-0.016740343793173795,-0.06952566512181557,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
22966,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.604,0.57,0.0368,0.0465,0.3031,0.2679,0.2639,0.256,-0.2663,-0.22140000000000004,-0.4408940397350994,-0.38842105263157906,-0.783465725213298,-0.7041984732824429,0.03978074362038575,0.00634787480026255,0.16310679487929092,0.05059464382422407,0.146504986808906,0.08849647968666774,climate,climate,climate,climate,-0.03400000000000003,0.0097,-0.035199999999999954,-0.007900000000000018,0.04489999999999994,0.05247298710352033,0.07926725193085515,-0.0334328688201232,-0.11251215105506684,-0.05800850712223826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
3035,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.608,0.599,0.2244,0.1869,0.2589,0.2892,0.1248,0.1226,-0.03450000000000003,-0.1023,-0.05674342105263163,-0.17078464106844743,-0.07138423339540664,-0.2148708254568368,0.05422483028446812,0.04473156956522473,0.06484062985874661,0.13483574525251862,0.02883261790976532,0.03370947037183169,climate,climate,climate,climate,-0.009000000000000008,-0.03749999999999998,0.030299999999999994,-0.0021999999999999936,-0.06779999999999997,-0.11404122001581579,-0.14348659206143016,-0.00949326071924339,0.06999511539377201,0.004876852462066369,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
47110,Oceania,Temperate_Without_dry_season,estimated,estimated,0.418,0.447,-0.058,-0.0184,0.1759,0.1658,0.3001,0.2993,-0.2339,-0.1842,-0.5595693779904306,-0.4120805369127517,-1,-1,-0.05973478024473433,-0.03100891373453818,-0.05036558908845823,-0.07118912700038149,0.0957490964619616,0.0936649561532149,climate,climate,climate,climate,0.029000000000000026,0.0396,-0.010099999999999998,-7.999999999999674e-4,0.049699999999999994,0.1474888410776789,0,0.028725866510196152,-0.020823537911923262,-0.002084140308746693,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
1154,Latin America,Temperate_Dry_Winter,missing_predictor_group,estimated,NA,0.708,NA,0.1604,NA,0.2877,NA,0.2601,NA,-0.12730000000000002,NA,-0.17980225988700568,NA,-0.2840883731309976,NA,0.12815770325012257,NA,0.23388664244091817,NA,0.2402965666472799,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
47555,North America,Temperate_Without_dry_season,estimated,estimated,0.342,0.364,0.1347,0.1688,-0.0496,-0.0474,0.2571,0.2427,0.1843,0.2162,0.5388888888888889,0.593956043956044,1,1,0.04622592863208608,0.06819185323050958,-0.03728195376110177,-0.01497658162247506,0.16858990684282327,0.15779431375986563,human,human,human,human,0.021999999999999964,0.03410000000000002,0.0022000000000000006,-0.014399999999999996,0.03190000000000001,0.055067155067155094,0,0.021965924598423503,0.02230537213862671,-0.010795593082957633,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
527,North America,Cold_Dry_Summer,estimated,estimated,0.424,0.365,0.1286,0.093,0.1284,0.1106,0.1666,0.1612,2.0000000000000573e-4,-0.0176,4.716981132075606e-4,-0.04821917808219179,7.782101167315398e-4,-0.0864440078585462,-6.86029720682324e-5,-0.05882940211123144,-0.01433929476566786,-0.06696813231214027,0.00305177312786497,-0.02474367058945015,human,climate,human,climate,-0.059,-0.03559999999999999,-0.017799999999999983,-0.005399999999999988,-0.017800000000000007,-0.04869087619539935,-0.08722221797527774,-0.058760799139163204,-0.052628837546472414,-0.02779544371731512,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
46280,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.113,0.154,0.0313,0.0538,-0.0135,-7e-4,0.0957,0.1005,0.0448,0.0545,0.3964601769911504,0.3538961038961039,1,1,-0.03216769495570726,0.00793838358251552,-0.10223500119170026,-0.08966630737403802,0.05749982782342766,0.05408318210685248,human,human,human,human,0.040999999999999995,0.0225,0.0128,0.004800000000000013,0.0097,-0.042564073095046506,0,0.04010607853822278,0.012568693817662235,-0.003416645716575184,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
21913,Latin America,Tropical,missing_predictor_group,estimated,NA,0.776,NA,0.1788,NA,0.2875,NA,0.3095,NA,-0.1087,NA,-0.14007731958762884,NA,-0.2331117306455072,NA,0.05916299494539734,NA,0.33507164741524087,NA,0.2949670347751855,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
971,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.336,0.297,0.0737,0.0891,0.1034,0.0793,0.1586,0.1282,-0.0297,0.0098,-0.08839285714285715,0.03299663299663301,-0.16770186335403728,0.05819477434679337,0.01739092728633318,-0.0217829637504634,-0.03175773698252171,-0.06010498761537941,-0.01205834693292329,-0.05302667534567118,climate,human,climate,human,-0.039000000000000035,0.015399999999999997,-0.02410000000000001,-0.030399999999999983,0.0395,0.12138949013949016,0.22589663770083065,-0.03917389103679658,-0.0283472506328577,-0.04096832841274789,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
4184,Europe,Cold_Dry_Summer,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
844,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.096,0.142,-0.0081,0.0095,-0.0454,-0.0606,0.1498,0.1933,0.0373,0.0701,0.3885416666666667,0.4936619718309859,NA,1,-0.06462900111957304,-0.01876749859094795,-0.09849369859638855,-0.12128183416546,0.05761269605453334,0.15248105275824608,NA,human,human,human,0.045999999999999985,0.017599999999999998,-0.015199999999999998,0.04350000000000001,0.032799999999999996,0.10512030516431925,NA,0.04586150252862509,-0.022788135569071444,0.09486835670371274,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
1440,Europe,Arid,estimated,estimated,0.335,0.254,0.0145,0.0022,0.1602,0.1061,0.1603,0.1456,-0.1457,-0.1039,-0.43492537313432833,-0.40905511811023626,-0.8340011448196908,-0.9593721144967684,0.06113460356433786,-0.02006594246273307,0.02892710042832391,-0.0994131898521422,0.02288350870211153,-0.02673349627994081,climate,climate,climate,climate,-0.08100000000000002,-0.0123,-0.05410000000000001,-0.01469999999999999,0.04179999999999999,0.02587025502409207,-0.12537096967707761,-0.08120054602707093,-0.12834029028046612,-0.049617004982052335,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45319,Europe,Arid,estimated,estimated,0.359,0.324,-0.0346,-0.0238,0.2138,0.1788,0.18,0.1694,-0.2484,-0.2026,-0.6919220055710306,-0.6253086419753087,-1,-1,1.8140142184253083e-4,-0.03454990106886202,0.09608650166204412,0.0102384282799286,0.06120554395914424,0.02407305087759492,climate,climate,climate,climate,-0.034999999999999976,0.010799999999999997,-0.035,-0.010599999999999998,0.04580000000000001,0.0666133635957219,0,-0.03473130249070455,-0.08584807338211552,-0.03713249308154932,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45320,Europe,Arid,estimated,estimated,0.374,0.354,-0.057,-0.0387,0.2301,0.1795,0.201,0.2128,-0.2871,-0.2182,-0.7676470588235295,-0.6163841807909605,-1,-1,-0.05867602827770823,-0.0791875395478211,0.051118458237428,-0.06044789130429806,0.02550204041212467,0.03874384924134133,climate,climate,climate,climate,-0.020000000000000018,0.018300000000000004,-0.050600000000000006,0.011799999999999977,0.06890000000000002,0.151262878032569,0,-0.020511511270112866,-0.11156634954172606,0.013241808829216661,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
48816,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.496,0.393,0.109,0.0851,0.0805,0.0666,0.306,0.2417,0.02849999999999999,0.01849999999999999,0.05745967741935483,0.04707379134860048,0.15039577836411608,0.12195121951219504,0.17123544985994676,0.069138923157679,0.02619247959174508,-0.01960519320688503,0.307312508948387,0.16082058076732264,human,human,human,human,-0.10299999999999998,-0.023900000000000005,-0.013899999999999996,-0.0643,-0.010000000000000002,-0.01038588607075435,-0.028444558851921042,-0.10209652670226776,-0.04579767279863011,-0.14649192818106438,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
42683,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.465,0.491,-0.0255,0.0023,0.227,0.2275,0.2636,0.2614,-0.2525,-0.2252,-0.543010752688172,-0.45865580448065174,-1,-0.9799825935596173,-0.02858315606783656,-0.00246267091076912,-0.0184237378669736,-9.094544339999232e-4,0.01584696265841445,0.02791839807074581,climate,climate,climate,climate,0.025999999999999968,0.0278,5.000000000000004e-4,-0.0021999999999999797,0.02729999999999999,0.08435494820752026,0.020017406440382746,0.02612048515706744,0.017514283432973676,0.012071435412331358,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
21818,Latin America,Polar,estimated,estimated,0.516,0.512,0.1193,0.1012,0.1484,0.135,0.2485,0.2762,-0.0291,-0.03380000000000001,-0.0563953488372093,-0.06601562500000002,-0.10870377288008966,-0.14309906858594415,0.05645667252094877,0.05256468204093223,-0.01321089423658872,0.0168787633189581,0.05818394338088617,0.1703284453295656,climate,climate,climate,climate,-0.0040000000000000036,-0.018100000000000005,-0.013399999999999995,0.027700000000000002,-0.00470000000000001,-0.009620276162790722,-0.03439529570585449,-0.0038919904800165384,0.030089657555546823,0.11214450194867942,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15276,North America,Temperate_Without_dry_season,estimated,estimated,0.246,0.253,0.0311,0.0495,0.1412,0.075,0.0736,0.1285,-0.1101,-0.02549999999999999,-0.4475609756097561,-0.10079051383399208,-0.6390017411491584,-0.2048192771084337,0.01435892790008286,0.02147177378650833,0.11273564554166028,-0.03829387468417866,0.02158185018310809,0.11266917273993826,climate,climate,climate,climate,0.007000000000000006,0.018400000000000003,-0.0662,0.054900000000000004,0.08460000000000001,0.34677046177576404,0.4341824640407247,0.007112845886425471,-0.15102952022583893,0.09108732255683016,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2626,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.599,0.601,0.1415,0.158,0.2727,0.2615,0.1843,0.1814,-0.1312,-0.1035,-0.2190317195325543,-0.17221297836938437,-0.3167551907291164,-0.24672228843861743,0.09446974631684868,0.09689553988525625,0.09256683367537288,0.1061148419493878,0.01632786057642887,0.04639417267986101,climate,climate,climate,climate,0.0020000000000000018,0.016500000000000015,-0.011199999999999988,-0.002899999999999986,0.027700000000000016,0.04681874116316992,0.07003290229049897,0.0024257935684075665,0.013548008274014922,0.030066312103432143,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2591,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.463,0.365,0.1368,0.0767,0.1733,0.1421,0.153,0.1458,-0.0365,-0.0654,-0.07883369330453564,-0.17917808219178083,-0.11770396646243148,-0.29890310786106034,0.09911388538542076,5.539434101253793e-4,0.1366173106481301,0.080123317900605,0.094512681173263835,0.08610114624188181,climate,climate,climate,climate,-0.09800000000000003,-0.0601,-0.031200000000000006,-0.007199999999999984,-0.028900000000000002,-0.10034438888724519,-0.18119914139862886,-0.09855994197529538,-0.05649399274752509,-0.008411534931382025,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4239,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.416,0.367,0.08,0.0375,0.1911,0.1909,0.1454,0.1389,-0.1111,-0.15339999999999998,-0.2670673076923077,-0.417983651226158,-0.40981187753596454,-0.6716287215411558,0.08964621269728767,0.04048253505831778,0.09279020660328996,0.0961001122442694,0.03502019316613303,0.02577815496684421,climate,climate,climate,climate,-0.04899999999999999,-0.0425,-2.0000000000000573e-4,-0.006500000000000006,-0.042299999999999977,-0.1509163435338503,-0.2618168440051913,-0.049163677638969894,0.003309905640979438,-0.009242038199288819,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2367,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.433,0.47,0.0606,0.0672,0.2136,0.1883,0.1589,0.2146,-0.15300000000000002,-0.1211,-0.3533487297921479,-0.25765957446808513,-0.5579868708971555,-0.473972602739726,-0.04667786182765487,-0.00960613126907827,0.21419013940768883,0.08898928910923098,0.09039243449877277,0.12704569003704955,climate,climate,climate,climate,0.03699999999999998,0.006599999999999995,-0.025300000000000017,0.0557,0.031900000000000026,0.09568915532406275,0.08401426815742946,0.0370717305585766,-0.12520085029845784,0.03665325553827678,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45343,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.44,0.399,0.0877,0.048,0.0742,0.0762,0.2782,0.275,0.01349999999999999,-0.0282,0.03068181818181817,-0.07067669172932331,0.08338480543545398,-0.22705314009661837,0.02543694792208861,-0.01535850028437557,-0.1039541998432627,-0.10005955763221476,0.08894251337609671,0.0823471805357302,human,climate,human,climate,-0.04099999999999998,-0.0397,0.0020000000000000018,-0.0031999999999999806,-0.04169999999999999,-0.10135850991114148,-0.3104379455320724,-0.04079544820646418,0.0038946422110479467,-0.006595332840366508,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
26319,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.433,0.39,0.0546,0.0164,0.244,0.2311,0.1348,0.1425,-0.1894,-0.2147,-0.4374133949191686,-0.5505128205128205,-0.6342933690555927,-0.8674747474747475,0.00561991293652353,-0.03781887483396296,0.13534514381914442,0.09548132268484533,0.05013380805878087,0.05138525084393997,climate,climate,climate,climate,-0.04299999999999998,-0.0382,-0.012899999999999995,0.007699999999999985,-0.02529999999999999,-0.11309942559365188,-0.23318137841915476,-0.04343878777048649,-0.03986382113429909,0.001251442785159096,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
684,North America,Cold_Without_dry_season_Hot_Summer,estimated,estimated,0.579,0.48,0.2001,0.0674,0.1794,0.1675,0.1999,0.2448,0.02069999999999999,-0.1001,0.03575129533678756,-0.20854166666666668,0.05454545454545453,-0.4261387824606216,0.06418165014681954,-0.03552882178398586,0.10630501590602148,0.0649131004274901,0.05392477670710183,0.12596049730585757,human,climate,human,climate,-0.09899999999999998,-0.13269999999999998,-0.011899999999999994,0.044899999999999995,-0.12079999999999999,-0.24429296200345424,-0.4806842370060761,-0.0997104719308054,-0.04139191547853138,0.07203572059875574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
19909,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.135,0.194,-0.0388,0.0715,0.0973,0.0767,0.0761,0.046,-0.1361,-0.00520000000000001,-1.008148148148148,-0.02680412371134025,-1,-0.03508771929824568,-0.05546098859071691,0.00415219439416092,0.134019520237335,0.02694367137923747,0.11206110879789788,-0.01402293803249465,climate,climate,climate,climate,0.059,0.1103,-0.020599999999999993,-0.030100000000000002,0.1309,0.9813440244368078,0.9649122807017543,0.059613182984877826,-0.10707584885809751,-0.12608404683039254,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45329,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.559,0.493,0.1866,0.1169,0.1649,0.1743,0.2079,0.2014,0.02169999999999999,-0.05740000000000001,0.03881932021466904,-0.11643002028397569,0.06173541963015647,-0.19711538461538464,0.0362168488020369,-0.03071329271551937,0.18932057882897424,0.2414055495362992,0.08608470798478562,0.10654094482667188,human,climate,human,climate,-0.06600000000000006,-0.06969999999999998,0.00940000000000002,-0.006500000000000006,-0.0791,-0.15524934049864472,-0.2588508042455411,-0.06693014151755627,0.05208497070732496,0.020456236841886258,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
26505,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.01,0.125,-0.0294,0.0598,0.0118,0.0155,0.0276,0.05,-0.0412,0.0443,-4.12,0.3544,-1,0.5883134130146082,-0.06587636164529165,0.04948986173258019,-0.01600622288819642,0.00337738670717524,0.00381139303715816,0.06043636316114831,climate,human,climate,human,0.115,0.0892,0.0037,0.022400000000000003,0.08549999999999999,4.4744,1.5883134130146082,0.11536622337787183,0.019383609595371658,0.05662497012399015,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
1523,North America,Temperate_Without_dry_season,estimated,estimated,0.31,0.273,0.1297,0.1089,-0.0095,-0.006,0.1899,0.1705,0.13920000000000002,0.1149,0.4490322580645162,0.4208791208791209,1,1,0.26524421715217905,0.22857277406498855,0.08862682701959124,0.09255878512265636,0.3298740673220597,0.2879741743478862,human,human,human,human,-0.03699999999999998,-0.020800000000000013,0.0034999999999999996,-0.0194,-0.024300000000000016,-0.028153137185395305,0,-0.0366714430871905,0.003931958103065125,-0.041899892974173514,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
